time,coin,price,tf15m_sig,tf1h_sig,tf4h_sig,score_15m,score_1h,score_4h,funding,oi,vote,notes
2025-10-19 14:14:54,ETH,3886.9200,⚖️ Trung tính,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-0.50,-0.20,-1.30,-3.50523561811e-05,4984302.720000011,⚖️ Chưa rõ ràng, | 432ms
2025-10-19 16:09:27,PEPE,0.0000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-3.86638042978e-05,484510.79999999993,⚖️ Chưa rõ ràng, | 440ms
2025-10-19 16:09:27,BTC,106307.6600,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,1.4388858127e-06,2289119.180000005,⚖️ Chưa rõ ràng, | 429ms
2025-10-19 16:09:33,ETH,3860.0400,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.70,-1.20,-0.50,-1.22012272091e-05,4955497.010000005,⚖️ Chưa rõ ràng, | 444ms
2025-10-19 16:09:33,LTC,91.1300,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,-0.50,0.60,-0.50,1.56666942922e-05,435210.1000000001,⚖️ Chưa rõ ràng, | 421ms
2025-10-19 16:09:39,LINEA,0.0177,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2588416.0,⚖️ Chưa rõ ràng, | 426ms
2025-10-19 16:09:40,SOL,183.6600,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.51559333943e-05,2360583.780000003,⚖️ Chưa rõ ràng, | 456ms
2025-10-19 16:09:40,BNB,1070.7000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,4.97497042157e-05,10013096.0,⚖️ Chưa rõ ràng, | 424ms
2025-10-19 16:09:46,ADA,0.6246,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚖️ Trung tính,⚖️ Trung tính,-1.50,-0.40,-0.50,1.0856517109e-06,559188.1,⚖️ Chưa rõ ràng, | 433ms
2025-10-19 16:09:46,PEPE,0.0000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-3.86638042978e-05,484479.79999999993,⚖️ Chưa rõ ràng, | 416ms
2025-10-19 16:09:47,BTC,106291.3100,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,1.4388858127e-06,2289189.7900000047,⚖️ Chưa rõ ràng, | 443ms
2025-10-19 16:09:52,ETH,3858.7900,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.70,-1.20,-0.50,-1.22012272091e-05,4955900.560000006,⚖️ Chưa rõ ràng, | 429ms
2025-10-19 16:09:53,LTC,91.1000,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,-0.50,0.60,-0.50,1.56666942922e-05,435189.6000000001,⚖️ Chưa rõ ràng, | 446ms
2025-10-19 16:09:58,LINEA,0.0177,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2588280.0,⚖️ Chưa rõ ràng, | 424ms
2025-10-19 16:09:59,SOL,183.5900,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.51559333943e-05,2358819.8800000027,⚖️ Chưa rõ ràng, | 431ms
2025-10-19 16:09:59,BNB,1070.3600,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,4.97497042157e-05,10014046.0,⚖️ Chưa rõ ràng, | 435ms
2025-10-19 16:10:05,ADA,0.6245,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,1.0856517109e-06,559284.2,⚖️ Chưa rõ ràng, | 431ms
2025-10-19 16:10:06,PEPE,0.0000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-3.86638042978e-05,484183.6999999999,⚖️ Chưa rõ ràng, | 569ms
2025-10-19 16:10:07,BTC,106228.9800,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,1.4388858127e-06,2289226.0100000044,⚖️ Chưa rõ ràng, | 448ms
2025-10-19 16:10:11,ETH,3857.7100,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.22012272091e-05,4953978.950000006,⚖️ Chưa rõ ràng, | 417ms
2025-10-19 16:10:12,LTC,91.0900,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,-0.50,0.60,-0.50,1.56666942922e-05,435189.6000000001,⚖️ Chưa rõ ràng, | 481ms
2025-10-19 16:10:18,LINEA,0.0177,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2588560.0,⚖️ Chưa rõ ràng, | 443ms
2025-10-19 16:10:18,SOL,183.5400,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.51559333943e-05,2358844.240000003,⚖️ Chưa rõ ràng, | 431ms
2025-10-19 16:10:19,BNB,1070.1800,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,4.97497042157e-05,10020290.0,⚖️ Chưa rõ ràng, | 459ms
2025-10-19 16:10:24,ADA,0.6240,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,1.0856517109e-06,559216.9,⚖️ Chưa rõ ràng, | 432ms
2025-10-19 16:10:24,PEPE,0.0000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-3.95779020215e-05,483905.1999999999,⚖️ Chưa rõ ràng, | 451ms
2025-10-19 16:10:26,BTC,106186.2000,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.70,-1.20,-0.50,2.0314863457e-06,2289092.500000004,⚖️ Chưa rõ ràng, | 467ms
2025-10-19 16:10:31,ETH,3854.9100,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.29857785984e-05,4954850.050000005,⚖️ Chưa rõ ràng, | 483ms
2025-10-19 16:10:32,LTC,91.0300,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,-0.50,-0.20,-0.50,1.52411098618e-05,435195.20000000007,⚖️ Chưa rõ ràng, | 458ms
2025-10-19 16:10:37,LINEA,0.0177,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2590482.0,⚖️ Chưa rõ ràng, | 456ms
2025-10-19 16:10:38,SOL,183.3400,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.70,-1.20,-0.50,2.57548342116e-05,2359329.540000003,⚖️ Chưa rõ ràng, | 460ms
2025-10-19 16:10:39,BNB,1068.7100,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.70,-1.20,-0.50,5.08538521018e-05,10021247.0,⚖️ Chưa rõ ràng, | 466ms
2025-10-19 16:10:44,ADA,0.6238,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,1.7958354835e-06,559044.5,⚖️ Chưa rõ ràng, | 451ms
2025-10-19 16:10:44,PEPE,0.0000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-3.95779020215e-05,483173.3999999999,⚖️ Chưa rõ ràng, | 449ms
2025-10-19 16:10:50,BTC,106190.4400,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.0314863457e-06,2287081.270000004,⚖️ Chưa rõ ràng, | 481ms
2025-10-19 16:10:52,ETH,3852.6900,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.29857785984e-05,4952326.3800000055,⚖️ Chưa rõ ràng, | 452ms
2025-10-19 16:10:52,LTC,91.0100,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,-0.50,-0.20,-0.50,1.52411098618e-05,435171.6000000001,⚖️ Chưa rõ ràng, | 445ms
2025-10-19 16:10:58,LINEA,0.0177,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2590482.0,⚖️ Chưa rõ ràng, | 473ms
2025-10-19 16:10:58,SOL,183.3800,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.70,-1.20,-0.50,2.57548342116e-05,2358997.920000003,⚖️ Chưa rõ ràng, | 464ms
2025-10-19 16:11:02,BNB,1068.5400,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.70,-1.20,-0.50,5.08538521018e-05,10017092.0,⚖️ Chưa rõ ràng, | 467ms
2025-10-19 16:11:04,ADA,0.6242,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,1.7958354835e-06,558769.1,⚖️ Chưa rõ ràng, | 454ms
2025-10-19 16:11:05,PEPE,0.0000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-3.95779020215e-05,483156.4999999999,⚖️ Chưa rõ ràng, | 467ms
2025-10-19 16:11:09,BTC,106233.8800,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.0314863457e-06,2286504.7300000037,⚖️ Chưa rõ ràng, | 473ms
2025-10-19 16:11:11,ETH,3853.9700,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.29857785984e-05,4951859.210000006,⚖️ Chưa rõ ràng, | 475ms
2025-10-19 16:11:15,LTC,91.0300,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,-0.50,-0.20,-0.50,1.52411098618e-05,435269.80000000005,⚖️ Chưa rõ ràng, | 459ms
2025-10-19 16:11:17,LINEA,0.0177,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2590936.0,⚖️ Chưa rõ ràng, | 457ms
2025-10-19 16:11:21,SOL,183.5900,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.57548342116e-05,2359409.880000003,⚖️ Chưa rõ ràng, | 456ms
2025-10-19 16:11:22,BNB,1068.8500,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.70,-1.20,-0.50,5.08538521018e-05,10013665.0,⚖️ Chưa rõ ràng, | 470ms
2025-10-19 16:11:24,ADA,0.6243,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,1.7958354835e-06,559008.5,⚖️ Chưa rõ ràng, | 535ms
2025-10-19 16:11:28,PEPE,0.0000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-3.98660719193e-05,482667.19999999995,⚖️ Chưa rõ ràng, | 457ms
2025-10-19 16:11:28,BTC,106190.4400,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.8193575142e-06,2286531.250000004,⚖️ Chưa rõ ràng, | 456ms
2025-10-19 16:11:34,ETH,3851.5500,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.26589174314e-05,4951657.080000006,⚖️ Chưa rõ ràng, | 464ms
2025-10-19 16:11:35,LTC,90.9600,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,-0.50,-0.20,-0.50,1.51557058787e-05,435235.20000000007,⚖️ Chưa rõ ràng, | 459ms
2025-10-19 16:11:40,LINEA,0.0177,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2588259.0,⚖️ Chưa rõ ràng, | 445ms
2025-10-19 16:11:41,SOL,183.5100,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.68067404681e-05,2360047.660000003,⚖️ Chưa rõ ràng, | 482ms
2025-10-19 16:11:41,BNB,1068.2400,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.70,-1.20,-0.50,5.19546585878e-05,10027441.0,⚖️ Chưa rõ ràng, | 460ms
2025-10-19 16:11:47,ADA,0.6240,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,1.8408840279e-06,558989.2,⚖️ Chưa rõ ràng, | 461ms
2025-10-19 16:11:47,PEPE,0.0000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-3.98660719193e-05,482670.0999999999,⚖️ Chưa rõ ràng, | 468ms
2025-10-19 16:11:48,BTC,106219.5700,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.8193575142e-06,2286124.9800000037,⚖️ Chưa rõ ràng, | 460ms
2025-10-19 16:11:54,ETH,3852.2900,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.26589174314e-05,4954289.990000005,⚖️ Chưa rõ ràng, | 487ms
2025-10-19 16:11:54,LTC,90.9800,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,-0.50,-0.20,-0.50,1.51557058787e-05,435235.10000000003,⚖️ Chưa rõ ràng, | 453ms
2025-10-19 16:12:00,LINEA,0.0177,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2588263.0,⚖️ Chưa rõ ràng, | 491ms
2025-10-19 16:12:00,SOL,183.5800,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.68067404681e-05,2360174.110000003,⚖️ Chưa rõ ràng, | 478ms
2025-10-19 16:12:01,BNB,1068.4000,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.70,-1.20,-0.50,5.19546585878e-05,10030181.0,⚖️ Chưa rõ ràng, | 460ms
2025-10-19 16:12:07,ADA,0.6245,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,1.8408840279e-06,559030.7,⚖️ Chưa rõ ràng, | 472ms
2025-10-19 16:12:07,PEPE,0.0000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-3.98660719193e-05,482550.99999999994,⚖️ Chưa rõ ràng, | 460ms
2025-10-19 16:12:08,BTC,106247.8800,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.8193575142e-06,2287294.370000005,⚖️ Chưa rõ ràng, | 467ms
2025-10-19 16:12:13,ETH,3853.8300,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.26589174314e-05,4954440.040000005,⚖️ Chưa rõ ràng, | 474ms
2025-10-19 16:12:14,LTC,90.9900,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,-0.50,-0.20,-0.50,1.51557058787e-05,435238.30000000005,⚖️ Chưa rõ ràng, | 467ms
2025-10-19 16:12:20,LINEA,0.0177,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2591530.0,⚖️ Chưa rõ ràng, | 456ms
2025-10-19 16:12:20,SOL,183.6900,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚖️ Trung tính,⚖️ Trung tính,-1.50,-0.40,-0.50,2.68067404681e-05,2360093.650000003,⚖️ Chưa rõ ràng, | 459ms
2025-10-19 16:12:21,BNB,1069.0300,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.70,-1.20,-0.50,5.19546585878e-05,10033337.0,⚖️ Chưa rõ ràng, | 465ms
2025-10-19 16:12:26,ADA,0.6243,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,1.8905437106e-06,559798.7999999999,⚖️ Chưa rõ ràng, | 468ms
2025-10-19 16:12:27,PEPE,0.0000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-3.8279818628e-05,482332.49999999994,⚖️ Chưa rõ ràng, | 457ms
2025-10-19 16:12:27,BTC,106225.9700,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,3.9705422563e-06,2287728.490000005,⚖️ Chưa rõ ràng, | 457ms
2025-10-19 16:12:33,ETH,3852.8000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.22228338679e-05,4955640.310000005,⚖️ Chưa rõ ràng, | 466ms
2025-10-19 16:12:33,LTC,90.9800,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,-0.50,-0.20,-0.50,1.56827461583e-05,435200.80000000005,⚖️ Chưa rõ ràng, | 451ms
2025-10-19 16:12:39,LINEA,0.0177,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2591459.0,⚖️ Chưa rõ ràng, | 453ms
2025-10-19 16:12:40,SOL,183.6500,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.76321794852e-05,2360463.520000003,⚖️ Chưa rõ ràng, | 458ms
2025-10-19 16:12:40,BNB,1068.7000,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.70,-1.20,-0.50,5.2663263869e-05,10040798.0,⚖️ Chưa rõ ràng, | 459ms
2025-10-19 16:12:46,ADA,0.6240,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,1.8905437106e-06,559433.9,⚖️ Chưa rõ ràng, | 592ms
2025-10-19 16:12:47,PEPE,0.0000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-3.8279818628e-05,482344.5999999999,⚖️ Chưa rõ ràng, | 602ms
2025-10-19 16:12:47,BTC,106217.3800,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,3.9705422563e-06,2287707.0400000047,⚖️ Chưa rõ ràng, | 465ms
2025-10-19 16:12:53,ETH,3854.4400,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.22228338679e-05,4956766.110000004,⚖️ Chưa rõ ràng, | 479ms
2025-10-19 16:12:53,LTC,90.9900,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,-0.50,-0.20,-0.50,1.56827461583e-05,435197.50000000006,⚖️ Chưa rõ ràng, | 456ms
2025-10-19 16:12:59,LINEA,0.0177,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚖️ Trung tính,⚖️ Trung tính,-1.50,-0.40,-0.50,5e-05,2591459.0,⚖️ Chưa rõ ràng, | 453ms
2025-10-19 16:13:00,SOL,183.7100,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚖️ Trung tính,⚖️ Trung tính,-1.50,-0.40,-0.50,2.76321794852e-05,2357745.720000003,⚖️ Chưa rõ ràng, | 463ms
2025-10-19 16:13:00,BNB,1069.1000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5.2663263869e-05,10044986.0,⚖️ Chưa rõ ràng, | 488ms
2025-10-19 16:13:06,ADA,0.6243,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,1.8905437106e-06,559591.0,⚖️ Chưa rõ ràng, | 441ms
2025-10-19 16:13:06,PEPE,0.0000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-3.8279818628e-05,482576.79999999993,⚖️ Chưa rõ ràng, | 454ms
